0,1382,1383,1384,1385,1386,1387,1388,1389,1390,1391,1392,1393,1394,1395,1396,1397,1398,1399,1400,1401,1402,1403,1404,1405,1406,1407,1408,1409,1410,1411,1412,1413,1414,1415,1416,1417,1418,1419,1420,1421,1422,1423,1424,1425,1426,1427,1428,1429,1430,1431,1432,1433,1434,1435,1436,1437,1438,1439,1440,1441,1442,1443,1444,1445,1446,1447,1448,1449,1450,1451,1452,1453,1454,1455,1456,1457,1458,1459,1460,1461,1462,1463,1464,1465,1466,1467,1468,1469,1470,1471,1472,1473,1474,1475,1476,1477,1478,1479,1480,1481,1482,1483,1484,1485,1486,1487,1488,1489,1490,1491,1492,1493,1494,1495,1496,1497,1498,1499,1500,1501,1502,1503,1504,1505,1506,1507,1508,1509,1510,1511,1512,1513,1514,1515,1516,1517,1518,1519,1520,1521,1522,1523,1524,1525,1526,1527,1528,1529,1530,1531,1532,1533,1534,1535,1536,1537,1538,1539,1540,1541,1542,1543,1544,1545,1546,1547,1548,1549,1550,1551,1552,1553,1554,1555,1556,1557,1558,1559,1560,1561,1562,1563,1564,1565,1566,1567,1568,1569,1570,1571,1572,1573,1574,1575,1576,1577,1578,1579,1580,1581,1582,1583,1584,1585,1586,1587,1588,1589,1590,1591,1592,1593,1594,1595,1596,1597,1598,1599,1600,1601,1602,1603,1604,1605,1606,1607,1608,1609,1610,1611,1612,1613,1614,1615,1616,1617,1618,1619,1620,1621,1622,1623,1624,1625,1626,1627,1628,1629,1630,1631,1632,1633,1634,1635,1636,1637,1638
'Foxa1',6,2,20,15,13,9,0,6,4,0,8,5,8,9,0,11,7,9,8,5,2,0,2,12,7,8,6,11,3,10,1,7,5,2,9,25,8,11,9,1,9,7,5,4,0,7,8,20,12,10,1,3,15,0,1,3,15,6,12,14,16,16,13,6,5,4,14,8,5,6,5,11,3,10,3,1,11,6,6,5,12,12,21,22,8,15,6,23,0,7,19,16,3,0,10,8,10,3,2,1,7,4,10,4,6,1,3,5,15,35,24,5,15,17,16,4,7,20,2,15,6,15,12,8,2,6,15,9,5,9,9,8,1,2,10,10,0,3,6,10,19,0,15,14,14,4,9,11,3,12,5,6,9,12,7,6,26,3,8,5,0,0,0,3,17,0,11,10,17,7,12,7,0,10,3,8,4,7,11,1,14,1,0,0,0,0,4,4,11,4,21,0,18,2,4,7,8,12,12,11,8,6,11,9,9,3,10,10,12,4,24,13,2,10,4,0,0,20,2,7,10,5,2,4,13,9,2,14,7,10,3,16,3,29,2,6,4,0,9,26,3,0,5,19,10,4,5,11,6,11,6,0,0,5,3,5,6
'Cdc5l',11,2,7,21,4,1,8,23,14,9,10,15,19,9,19,5,8,5,10,24,0,13,2,7,16,18,32,18,17,13,12,5,17,2,2,15,15,15,9,6,11,4,0,0,0,3,21,6,12,12,15,4,3,4,6,9,19,10,3,23,12,3,11,17,26,2,27,25,15,2,2,16,17,0,24,5,1,9,17,16,5,36,24,25,14,25,2,13,9,5,4,20,5,6,5,10,7,26,11,14,25,41,25,12,9,6,12,5,21,23,26,2,29,6,5,10,21,18,16,30,2,11,11,25,28,30,23,6,27,26,3,6,4,9,10,19,23,1,10,18,12,10,1,10,3,12,21,17,6,11,10,12,26,15,2,13,8,25,19,24,0,0,5,21,23,3,4,11,25,27,20,7,3,1,17,6,29,4,18,7,19,0,4,0,5,0,9,11,18,4,13,0,7,14,7,14,16,19,26,11,17,13,8,4,6,0,0,9,12,13,22,13,19,14,6,0,4,17,19,17,17,12,8,7,10,7,2,8,6,3,37,6,12,10,12,4,4,2,30,18,0,16,2,24,11,44,0,12,9,14,20,4,2,5,2,0,4
'Cebpg',13,18,9,10,20,21,3,6,1,0,6,6,12,8,7,2,7,1,17,2,4,6,0,4,5,16,9,4,18,14,12,16,0,0,8,37,24,6,2,4,11,19,4,0,0,6,13,4,5,5,7,5,8,0,0,8,11,24,12,18,8,12,29,12,20,4,8,12,9,6,4,16,6,7,20,10,2,3,16,22,13,14,20,17,19,25,7,19,28,17,11,10,6,11,4,14,9,20,25,9,19,33,23,6,36,20,12,5,31,41,13,0,13,17,20,24,20,20,22,16,7,30,6,18,16,46,28,12,15,19,18,14,14,3,27,43,15,1,17,31,24,9,8,5,14,26,28,16,4,5,5,27,22,22,7,29,31,14,14,21,0,0,1,7,18,2,11,3,13,31,22,15,4,0,9,12,22,6,6,1,15,0,0,7,6,0,9,34,16,4,21,5,3,10,8,10,21,16,29,16,19,3,9,10,29,2,12,5,37,13,13,14,8,8,4,0,4,14,10,15,12,10,10,7,12,7,4,6,12,12,26,8,19,30,10,1,16,5,8,33,4,15,0,14,5,18,5,19,13,17,21,2,5,11,11,1,0
'Ciita',7,3,15,14,9,10,2,5,11,5,2,13,5,1,2,9,1,1,9,1,6,4,0,8,12,1,4,7,20,1,9,10,4,13,2,16,4,34,3,0,6,3,0,4,0,5,7,9,7,2,1,3,1,8,0,26,20,12,7,22,12,12,6,14,10,4,11,11,8,6,0,18,1,7,11,7,6,0,5,17,1,15,19,14,20,9,11,14,14,4,7,14,9,13,10,14,1,11,13,13,15,11,7,7,15,16,4,4,3,9,1,5,19,9,2,16,11,37,4,3,7,15,6,4,12,18,21,4,11,13,3,5,13,0,5,18,28,0,8,23,11,2,7,8,8,5,23,6,3,8,1,4,24,23,14,9,13,7,18,13,0,0,0,2,9,0,9,10,6,7,9,7,5,0,9,5,1,4,2,3,10,6,0,1,1,5,6,17,6,3,18,9,3,8,2,0,22,4,18,18,15,7,6,2,7,4,1,18,21,4,12,9,14,11,5,6,2,5,10,6,4,5,1,16,24,10,1,17,18,5,4,28,8,6,7,0,5,0,0,14,4,10,3,16,8,10,11,9,15,19,20,11,1,7,1,4,1
'Rest',2,3,8,6,13,3,6,9,8,6,3,5,4,3,2,11,4,2,11,5,0,3,0,14,15,4,18,16,29,8,4,10,6,4,4,6,15,14,4,0,11,7,1,3,0,0,0,1,0,1,1,1,4,0,0,5,5,10,26,21,8,9,20,8,6,2,12,12,10,0,0,17,5,20,14,8,8,1,7,15,17,25,18,30,18,20,7,6,10,7,3,6,12,7,11,9,6,4,21,3,13,24,10,10,12,10,13,0,4,14,4,1,11,3,6,15,22,17,8,6,7,2,3,12,10,12,13,14,18,10,3,8,13,2,10,9,16,0,13,13,14,11,5,10,23,5,4,1,10,9,4,10,19,9,17,14,8,7,10,10,0,2,0,15,3,1,7,1,8,10,15,2,9,0,1,5,6,3,2,4,3,0,0,4,8,0,3,2,0,0,13,0,10,2,4,1,13,17,9,13,8,15,0,0,10,4,14,1,8,17,6,12,15,8,11,11,1,6,23,13,5,3,7,8,4,11,4,9,7,5,15,7,3,19,10,0,4,11,11,23,2,2,9,9,10,17,2,6,9,13,11,6,14,7,4,13,3
'Ets1',12,1,12,3,9,6,1,6,3,6,10,5,15,10,10,13,7,8,2,17,9,0,1,18,12,23,8,10,28,12,9,23,5,7,0,25,26,15,5,14,15,3,0,4,0,12,10,6,0,30,16,4,12,6,1,14,10,8,18,7,21,19,13,13,13,7,9,13,12,4,0,2,8,10,16,11,11,6,12,17,14,27,29,20,13,15,9,8,13,11,17,3,0,13,3,10,21,16,45,29,18,36,19,9,14,24,13,0,9,23,17,8,12,19,39,15,22,23,15,19,9,15,5,7,15,31,14,19,19,18,4,10,0,8,16,10,20,3,3,34,6,5,0,16,9,26,26,1,8,11,6,12,25,6,10,16,17,13,21,13,7,0,0,13,28,13,39,0,6,21,12,11,6,1,8,13,28,7,6,3,32,9,1,0,1,13,5,9,9,13,9,0,10,0,0,17,14,9,23,17,18,9,9,7,12,0,12,8,17,10,16,7,19,15,20,1,4,25,14,10,21,8,5,7,20,6,0,10,17,1,23,12,16,15,7,1,0,0,3,27,10,7,0,10,6,19,6,27,9,36,27,0,3,12,10,9,12
'Mafk',5,4,2,6,10,9,1,6,13,5,3,0,4,9,9,10,0,6,3,14,4,14,7,10,24,11,30,17,13,8,20,16,7,13,1,17,33,32,1,3,15,21,2,4,0,6,31,20,2,29,10,13,7,6,0,16,25,22,8,10,19,3,15,5,22,12,19,26,11,8,4,21,13,11,18,13,4,12,22,34,5,12,11,20,39,26,17,10,20,18,15,41,0,12,3,24,13,27,24,9,19,30,37,16,20,8,8,5,22,16,44,0,9,18,23,34,33,24,9,28,2,13,3,21,10,43,26,15,65,26,8,19,6,24,14,36,17,1,0,43,17,5,6,28,36,25,23,26,11,1,9,23,43,24,3,22,30,16,18,20,0,6,0,10,22,1,7,20,30,24,25,19,3,14,25,22,39,18,10,6,20,0,2,13,8,0,25,4,25,4,23,0,4,1,1,3,7,13,17,18,21,8,7,6,22,0,20,9,8,5,32,5,24,29,15,2,10,15,11,11,5,14,23,13,19,15,6,23,28,2,37,14,7,29,23,19,9,1,9,36,7,19,6,17,10,29,11,31,12,13,18,5,7,28,21,8,4
'Tbx15',8,1,10,5,12,2,5,8,12,9,3,7,7,0,7,10,7,5,4,13,7,15,0,18,3,12,12,14,23,3,11,7,0,0,4,14,11,10,1,1,11,13,2,0,0,5,15,11,4,1,4,7,3,0,0,8,11,18,15,13,11,6,9,11,2,0,8,6,6,6,0,12,3,16,12,11,9,13,12,10,8,13,6,26,10,15,4,17,11,5,13,11,0,2,2,9,5,17,16,17,10,14,13,4,14,11,7,0,16,22,11,3,8,8,10,10,28,11,13,25,2,7,3,18,22,26,15,6,10,7,9,4,14,1,7,6,12,2,15,51,10,13,20,9,14,16,19,8,5,3,6,11,35,16,6,9,13,11,15,27,0,0,0,6,4,3,13,3,10,3,6,14,10,14,3,6,7,7,15,10,8,2,4,8,1,4,6,2,8,0,17,3,11,7,5,0,11,10,4,8,5,18,10,5,5,0,6,5,26,29,16,11,5,12,5,20,4,10,17,7,16,20,15,7,4,5,3,10,15,15,9,7,4,10,5,14,8,5,4,23,13,11,2,11,0,31,6,14,8,10,9,0,3,6,7,10,6
'Scml2',23,9,13,9,14,11,9,6,13,6,5,5,3,5,9,20,7,14,7,15,9,11,12,10,5,5,3,14,18,7,33,26,16,5,5,5,15,9,13,3,16,9,0,3,0,0,6,1,2,7,5,11,12,2,10,8,8,18,12,7,13,16,22,5,16,2,23,10,12,0,6,17,14,21,17,5,2,14,12,12,17,16,7,16,14,11,12,20,16,2,9,27,20,11,15,9,11,10,18,11,5,15,8,6,22,8,9,3,8,13,9,7,12,3,11,19,15,15,13,15,0,18,4,9,10,18,7,4,21,16,5,8,4,9,18,29,15,8,6,46,14,8,5,12,13,6,8,0,6,5,9,14,6,16,5,17,30,10,10,26,0,6,4,9,5,0,17,14,14,8,18,15,5,0,5,5,6,12,12,6,7,0,1,1,12,7,1,10,13,1,20,0,9,0,10,0,11,12,19,8,14,23,10,16,9,0,16,14,11,15,6,8,8,15,0,1,6,8,9,18,26,4,10,10,3,0,4,10,11,17,28,17,18,25,5,2,7,0,3,26,0,11,3,8,5,22,1,8,25,19,15,5,9,18,13,0,5
'Myb',16,7,11,4,14,16,3,5,7,6,27,14,16,0,3,20,5,11,9,20,12,3,2,22,14,7,8,3,8,3,2,17,13,0,6,14,22,13,6,5,6,18,3,0,0,6,7,5,0,13,18,14,1,4,0,8,21,7,8,22,23,12,0,8,19,0,15,14,13,0,0,21,11,8,18,0,1,4,8,8,7,24,6,5,17,9,4,20,14,2,9,8,5,6,2,24,10,13,15,22,10,15,22,16,15,16,18,0,20,40,21,9,10,13,24,14,15,10,15,7,11,12,4,14,10,34,17,7,7,8,4,10,13,2,28,25,15,6,8,23,23,1,7,23,33,16,24,8,12,9,3,5,25,16,8,26,10,13,16,23,4,13,9,9,18,4,22,12,11,20,14,14,4,4,10,8,26,5,20,8,2,3,0,9,1,4,4,17,6,9,16,5,12,7,7,7,7,22,8,19,18,4,0,1,3,0,7,6,11,6,15,4,18,11,18,3,11,35,14,9,7,8,2,2,14,5,0,5,7,8,24,8,2,18,1,4,5,5,20,24,1,10,8,4,6,8,5,10,22,10,8,3,4,13,9,5,7
'Clock',9,9,14,21,19,0,0,15,25,0,5,12,7,18,18,18,19,20,21,42,6,15,3,18,30,25,17,26,33,17,39,23,0,15,17,40,51,21,5,5,10,31,0,0,0,1,20,15,1,20,9,13,6,9,7,10,24,26,20,9,23,10,31,12,15,0,18,32,20,23,0,10,4,15,22,9,9,21,36,19,11,29,6,19,21,14,5,14,33,14,30,11,16,12,11,24,5,48,39,11,22,19,30,10,27,18,12,0,27,17,38,21,29,8,28,29,25,26,11,25,1,19,14,28,24,60,29,11,27,51,9,28,17,17,19,18,33,4,31,43,11,6,9,17,38,14,26,18,5,9,3,13,26,41,27,27,30,5,23,18,2,8,5,21,36,5,16,3,16,17,29,16,0,11,21,18,3,19,17,14,20,10,8,14,6,6,16,10,34,11,14,10,9,17,9,3,19,11,29,18,7,30,6,19,9,4,7,4,34,13,29,4,24,35,13,7,3,45,10,35,21,13,12,18,24,8,5,22,7,17,37,13,25,35,0,15,4,1,27,32,4,12,2,12,2,26,1,41,21,20,44,7,14,12,18,7,1
'Rbpj',25,6,14,9,29,8,11,2,9,8,25,8,15,5,7,3,5,10,11,30,6,8,11,27,16,9,35,10,9,24,13,40,3,11,11,54,27,21,18,3,6,8,9,14,0,4,14,15,11,9,19,7,0,2,0,18,13,19,12,18,4,14,26,8,15,4,20,9,12,13,3,27,5,26,11,14,3,8,16,12,24,29,9,29,38,37,18,26,11,12,20,19,13,6,8,15,17,34,15,12,15,12,16,11,23,9,10,6,21,6,30,10,25,35,19,14,17,28,20,33,12,18,4,8,19,11,21,7,16,17,8,8,12,10,13,31,26,3,13,26,27,0,20,22,16,15,15,8,20,11,13,41,28,7,17,20,20,15,13,11,0,15,5,12,11,10,11,30,15,17,21,19,0,0,7,17,9,8,18,6,13,4,0,8,1,13,5,13,22,17,19,0,0,14,6,6,29,29,12,18,20,6,11,10,15,3,12,9,34,11,24,13,26,18,12,10,8,21,13,15,18,6,10,23,13,0,5,21,23,34,42,18,8,31,11,6,19,5,10,43,14,6,7,13,8,10,12,9,38,16,18,1,10,10,4,2,0
'Foxc1',13,7,5,22,14,17,5,1,4,3,3,10,0,0,4,8,8,4,16,6,5,9,9,16,10,8,12,2,7,3,9,8,13,0,0,21,3,5,0,4,15,16,12,6,0,6,2,3,8,10,18,8,1,0,0,7,11,13,13,4,22,14,14,9,4,5,9,33,8,7,0,9,15,2,9,12,0,11,3,16,5,8,15,4,18,13,7,12,18,6,25,13,5,11,2,15,0,15,11,15,12,15,23,11,19,12,15,6,27,13,14,9,11,7,7,11,14,13,12,14,3,15,9,8,22,13,15,3,15,17,4,16,5,3,0,29,12,3,10,38,18,0,15,19,34,22,10,7,15,12,7,15,7,12,8,12,14,10,9,8,2,8,0,18,11,1,8,8,7,19,8,7,7,0,5,5,16,15,10,0,6,1,0,0,0,4,18,12,10,2,15,0,0,9,5,5,17,11,9,7,18,18,5,7,18,0,5,2,20,9,28,23,17,8,7,3,10,14,5,16,13,15,12,13,11,10,0,16,9,8,29,9,9,10,0,5,3,5,1,17,3,5,0,7,3,25,1,3,8,33,11,0,5,13,1,6,6
'Zfp422',13,6,9,7,22,8,0,2,6,0,7,3,1,1,14,22,6,0,9,13,5,4,6,15,5,0,15,19,21,3,11,23,3,10,20,18,15,16,2,1,9,19,2,0,6,2,6,8,2,4,14,15,10,5,8,9,11,7,21,5,21,4,25,16,2,4,16,8,22,5,0,9,0,10,17,7,11,0,10,5,2,23,23,13,16,12,4,4,6,8,8,8,0,11,5,6,18,14,11,5,7,16,14,14,29,19,8,11,13,2,28,0,19,6,7,18,14,8,11,25,2,7,10,11,15,6,24,5,16,7,5,1,11,5,22,10,1,0,10,19,15,9,15,26,3,17,15,2,19,2,9,12,24,17,12,30,17,26,2,19,0,0,1,18,3,2,4,10,2,13,4,11,0,0,1,8,9,0,21,4,25,5,0,12,0,3,8,14,16,12,22,3,2,9,12,1,5,21,6,5,6,16,7,3,11,7,11,19,17,3,6,16,10,16,11,4,5,11,12,0,7,11,3,9,14,7,0,0,19,9,25,10,12,20,8,5,0,3,15,35,13,3,2,13,0,10,16,12,11,20,18,0,1,3,5,2,0
'Pias3',5,3,9,15,15,5,6,5,11,4,13,5,0,2,8,1,5,1,5,7,7,1,0,12,16,25,6,15,30,22,16,19,5,4,7,30,24,42,12,2,21,11,4,2,5,0,17,14,1,18,8,5,12,0,0,2,8,10,19,4,18,23,36,15,21,6,14,20,13,4,0,25,6,19,25,13,4,8,14,17,10,24,18,9,30,20,11,9,27,12,27,30,20,24,11,20,16,33,24,8,18,15,20,13,17,6,12,3,26,14,22,2,12,10,3,12,10,20,23,30,5,16,4,9,8,19,17,8,18,11,20,16,21,7,20,8,13,7,14,34,9,5,19,18,17,22,14,7,11,9,7,11,15,21,6,16,22,17,8,18,0,3,4,14,34,3,12,6,20,7,6,8,6,7,1,11,10,1,11,6,20,10,5,8,2,1,1,18,13,0,23,0,3,10,5,9,14,15,21,22,13,7,10,2,33,0,9,7,27,5,31,25,33,7,25,9,3,20,7,46,28,3,12,24,22,16,3,8,24,27,19,22,14,11,3,24,12,0,9,22,6,6,3,11,13,20,12,23,26,25,35,0,6,23,16,8,8
'Runx1',14,19,9,22,15,6,4,0,4,7,1,5,7,14,10,22,10,3,0,12,18,5,4,14,19,26,9,13,12,1,7,16,14,1,5,16,11,9,4,4,19,3,1,6,0,3,11,10,8,17,9,10,13,0,6,6,13,9,20,19,15,10,21,11,9,2,4,5,9,2,1,23,9,11,8,0,2,3,11,11,2,11,9,24,16,17,14,18,8,6,14,12,6,8,0,19,16,21,22,13,3,10,14,9,19,6,14,0,8,43,11,5,22,5,35,11,4,5,4,13,8,18,0,8,10,16,22,16,9,9,14,14,2,4,6,17,7,5,11,14,13,10,10,19,14,17,11,12,1,3,8,9,18,11,0,11,15,7,9,5,0,0,0,13,24,4,12,17,19,18,18,3,0,1,3,2,13,7,20,13,13,0,5,1,7,3,7,9,9,0,12,0,0,1,3,15,32,25,14,6,8,2,1,0,23,0,6,16,48,7,6,4,9,3,10,0,11,25,23,12,6,2,6,6,8,2,1,10,11,12,9,5,12,9,10,11,13,4,12,32,8,2,3,14,1,20,5,1,9,2,8,11,16,1,2,18,0
'Ppara',7,7,10,14,6,21,12,3,1,6,0,5,4,1,3,7,12,4,5,5,12,6,0,28,2,7,22,10,18,0,14,17,3,1,4,13,4,10,8,5,17,9,5,0,0,0,19,3,4,7,5,6,20,0,0,18,14,7,5,21,13,7,15,5,9,3,14,7,14,0,3,3,6,17,16,7,4,7,3,20,4,20,16,12,16,33,7,14,7,3,17,17,5,9,0,6,17,24,9,5,13,5,16,7,11,11,6,0,20,10,11,5,7,8,8,15,9,40,23,7,9,13,12,11,5,40,16,2,3,2,15,3,0,4,7,18,11,4,9,19,13,1,10,29,3,13,11,6,9,4,10,12,15,7,12,16,17,4,13,10,0,7,5,11,7,2,18,6,7,12,19,2,2,4,4,6,10,0,1,14,9,1,2,5,0,1,6,10,10,5,17,0,5,8,6,5,15,16,16,9,8,0,2,3,13,5,1,13,7,9,11,4,8,6,3,0,11,8,6,16,18,18,6,7,5,0,3,18,17,13,9,13,8,14,9,14,5,9,2,28,3,1,11,11,11,34,15,6,21,18,3,0,4,6,8,4,5
'Relb',10,15,19,13,10,25,15,9,28,4,2,6,9,1,5,3,8,4,9,34,11,7,0,12,13,23,2,22,36,18,12,31,1,18,5,31,21,28,1,0,8,21,5,14,0,1,16,0,6,5,9,3,17,2,9,12,8,8,16,12,10,22,23,10,22,12,8,14,10,3,0,4,14,15,11,12,3,1,12,24,16,20,16,17,40,30,9,3,17,4,14,15,15,15,6,14,0,31,15,7,22,26,23,10,12,4,9,0,10,10,8,0,3,8,31,11,18,25,17,49,5,24,5,8,16,20,14,8,25,9,3,7,5,12,12,35,14,2,16,30,13,0,16,16,14,17,31,12,4,9,14,11,24,12,6,36,18,25,23,17,0,4,5,9,13,3,18,17,16,21,10,5,1,0,5,3,14,15,10,19,14,2,0,1,8,18,14,22,13,0,9,0,12,11,1,4,13,23,35,12,17,10,11,5,15,1,8,8,35,12,24,11,29,9,11,4,5,15,20,19,13,16,0,13,4,0,6,8,24,18,18,22,18,26,10,20,8,11,3,46,4,18,6,14,4,22,14,9,14,11,38,4,3,13,11,1,0
'Vdr',16,1,5,3,10,5,10,2,14,7,3,15,4,0,5,7,12,4,10,16,18,1,6,13,18,11,11,16,5,15,17,15,0,2,0,21,30,17,0,4,7,8,4,6,0,1,5,9,5,12,15,8,14,1,0,12,2,6,5,16,13,5,18,22,18,5,16,24,23,5,0,5,2,3,15,6,2,3,20,8,6,17,24,15,21,16,16,5,17,19,8,13,3,2,7,9,13,28,5,12,3,7,17,13,8,15,1,4,13,9,10,5,13,10,14,20,10,3,14,4,3,11,7,8,26,17,5,5,10,11,4,11,4,6,7,10,21,7,5,17,23,3,2,15,16,31,15,29,5,7,6,6,6,5,8,18,23,4,18,28,2,0,0,7,7,4,3,25,23,7,13,24,6,6,8,7,3,9,12,2,9,0,2,1,5,0,12,21,6,1,7,0,13,5,4,0,12,12,11,12,20,7,7,8,20,0,7,7,20,2,25,10,6,16,5,2,8,10,9,5,7,3,8,15,12,12,0,8,12,19,23,12,18,17,13,14,5,0,8,14,8,0,0,9,8,23,10,3,25,21,16,2,8,15,5,5,1
'Cdc6',8,8,23,6,22,17,12,7,19,4,20,7,1,3,8,8,3,9,11,10,0,19,0,14,4,27,3,17,24,4,22,25,4,18,9,15,20,19,7,11,12,38,5,0,0,5,11,6,0,9,5,9,15,9,4,3,17,41,6,26,13,15,22,6,17,0,6,27,5,4,0,8,14,6,7,5,6,3,4,10,9,17,14,17,4,21,8,15,9,12,6,12,19,20,0,14,0,36,20,15,19,10,9,4,16,17,15,3,15,13,13,2,24,9,22,20,18,15,15,22,6,8,7,1,15,36,16,0,18,9,8,4,11,18,18,22,24,2,6,21,11,3,33,31,12,29,20,12,16,4,5,7,34,9,19,18,23,15,15,12,0,0,0,22,16,0,13,8,18,19,19,14,0,3,6,10,21,11,22,18,2,0,0,4,0,0,11,22,23,0,18,0,4,0,9,9,18,20,22,22,10,3,4,6,20,0,8,6,19,5,17,9,11,2,14,8,12,23,17,30,17,6,11,9,13,10,1,8,7,19,26,5,12,17,1,8,8,0,12,41,2,8,8,23,17,7,8,9,18,28,20,1,1,7,5,0,0
'Arid3a',8,4,12,7,14,4,10,7,2,0,6,6,5,10,4,5,10,6,4,12,1,11,0,4,25,3,12,14,27,11,4,6,4,6,2,11,17,22,7,4,15,12,6,0,0,1,8,2,2,11,6,2,3,0,4,3,14,18,7,18,18,6,9,8,8,0,9,21,18,0,0,16,9,8,16,8,0,7,6,30,3,8,12,14,23,14,22,18,24,16,11,11,5,10,1,20,10,13,20,11,21,27,12,4,36,8,3,0,25,15,20,0,8,15,16,16,13,12,0,12,7,28,5,13,10,34,11,6,28,23,3,6,7,17,7,15,7,9,15,30,14,9,11,19,14,14,14,7,17,5,10,9,18,16,2,16,29,24,12,14,0,0,0,6,5,2,20,13,11,25,14,18,0,0,4,15,8,11,8,5,16,6,4,1,5,0,11,33,12,0,9,0,5,5,10,4,16,26,16,19,33,7,5,7,21,0,8,6,17,12,11,6,24,9,12,6,16,18,16,13,16,6,9,9,20,7,0,18,9,5,30,16,36,10,0,2,2,2,23,23,12,13,1,8,2,29,9,18,13,33,15,1,1,19,10,6,7
'Lhx1',4,6,3,2,9,12,1,2,1,0,8,7,7,1,6,1,4,3,5,18,0,3,1,8,10,8,3,9,10,3,10,5,8,9,0,17,7,4,0,3,12,5,3,3,0,0,6,0,0,0,1,3,13,0,0,0,5,7,11,10,10,6,12,8,7,5,11,6,0,3,0,3,3,9,16,7,1,7,19,10,8,8,14,9,18,4,8,12,17,4,10,3,2,3,4,1,8,6,23,12,6,11,4,0,12,7,14,5,7,9,4,9,7,7,17,4,2,3,5,10,3,7,13,5,4,13,8,5,6,5,1,9,4,8,17,27,22,1,8,24,11,0,6,11,6,10,4,24,12,9,11,10,11,6,10,15,22,13,10,17,0,4,3,13,5,1,5,5,9,8,13,4,2,0,6,11,10,2,18,0,8,0,0,8,3,3,1,11,4,5,6,4,6,0,6,3,8,22,21,11,4,1,2,2,3,0,8,9,12,1,14,5,11,19,0,0,8,9,11,5,6,10,8,15,4,0,0,1,7,13,23,2,13,19,7,3,3,8,12,19,6,5,2,5,0,7,4,4,14,8,17,0,0,3,5,5,7
'Hoxb8',10,19,1,19,16,11,2,12,7,7,11,13,18,8,7,14,10,5,2,6,15,8,0,7,11,12,3,8,10,13,13,14,3,13,1,31,11,21,9,1,14,17,4,0,6,0,13,10,12,7,11,12,14,0,0,2,2,15,17,10,24,2,11,7,8,9,25,22,10,2,0,8,7,13,18,6,10,1,6,8,8,6,6,24,20,2,13,14,12,15,7,7,6,6,7,22,7,12,18,20,20,8,5,6,19,1,1,0,28,29,25,11,25,11,33,20,8,13,5,20,2,14,12,24,17,13,23,16,26,20,9,19,8,20,23,21,27,0,28,30,16,11,3,13,4,22,12,15,12,2,8,17,28,11,13,11,24,12,8,6,0,0,1,12,26,0,8,14,11,8,10,7,7,6,5,6,14,2,14,7,20,2,0,0,6,9,7,11,15,6,2,0,0,0,9,11,8,26,26,15,9,11,13,2,27,6,14,8,17,9,7,19,10,10,11,0,1,28,14,11,6,7,4,9,20,0,4,18,7,15,19,3,8,14,7,3,2,0,5,27,5,0,1,16,14,14,3,9,8,17,13,0,9,10,11,9,0
'Hoxb9',4,4,13,4,7,7,9,6,0,0,9,5,15,5,15,17,2,10,6,26,6,16,6,16,8,16,15,16,21,12,27,21,7,2,6,17,13,13,5,7,12,7,0,0,0,2,18,6,5,5,17,11,12,5,0,9,20,19,15,22,18,2,2,14,17,2,21,4,15,5,0,12,10,6,10,10,13,8,7,17,7,16,15,11,42,15,9,13,10,4,5,22,5,8,6,15,18,13,20,3,3,33,21,3,20,15,6,0,17,18,18,12,16,15,12,30,23,27,11,15,5,12,7,11,26,31,35,5,31,7,13,1,4,8,10,16,12,1,10,13,11,9,13,14,4,10,7,16,21,6,18,9,23,12,0,22,27,11,20,27,0,0,0,9,14,0,23,4,8,26,9,20,10,2,3,4,11,1,15,3,27,7,0,3,2,1,15,9,10,4,22,5,4,3,13,2,21,21,14,13,9,7,18,1,12,0,9,7,26,0,38,4,22,20,19,8,8,5,15,12,19,12,4,33,24,1,29,20,14,8,27,20,3,21,12,14,6,11,35,33,9,11,0,6,4,25,17,9,4,16,37,0,3,8,3,2,0
'Hic1',1,6,12,13,6,16,7,8,8,4,3,11,0,7,12,7,2,5,0,39,11,3,10,11,10,11,6,6,12,16,14,26,5,0,6,13,10,15,3,0,17,24,1,7,2,22,10,8,7,17,20,8,10,0,0,8,10,25,7,16,13,7,13,16,15,7,14,12,3,1,4,9,4,6,2,5,0,5,21,11,10,13,10,25,13,4,7,24,17,9,16,9,5,1,1,11,11,26,10,8,18,49,25,15,14,12,0,1,24,19,12,4,7,15,19,2,6,4,6,0,9,6,0,10,17,26,14,12,16,14,9,6,2,9,34,24,22,0,5,27,15,15,17,5,6,24,30,22,11,8,13,8,22,13,1,13,14,14,19,8,0,0,0,15,4,4,14,0,20,21,1,23,1,0,3,14,20,24,9,7,27,4,4,13,0,7,7,18,11,13,25,4,6,9,1,5,23,14,26,21,28,1,11,17,16,0,0,10,24,4,10,14,34,6,19,7,4,10,9,21,25,8,1,0,35,12,7,5,20,23,46,20,11,16,12,7,10,8,12,24,7,6,4,16,12,12,2,19,32,23,20,5,0,7,10,3,0
